"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/12/2023. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,930 Crashes containing 5,867 Units and 6,095 Persons"

"Filters Applied to current Query:"
"Crash Year Is Equal To 2022"
""
"Crash Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Commercial Motor Vehicle Flag Is True"


"Crash ID","City","Commercial Motor Vehicle Flag","County","Crash Date","Crash Severity","Crash Time","Day of Week","Latitude","Longitude","School Bus Flag","Speed Limit","CMV Vehicle Type","Contributing Factor 1","Possible Vehicle Defect 1","Vehicle Defect 1","Person Age","Person Gender","Person Injury Severity","Person Restraint Used","Person Type"
"19038929","OUTSIDE CITY LIMITS","Yes","HUDSPETH","2022-07-08","A - SUSPECTED SERIOUS INJURY","0400","FRIDAY","31.78431077","-105.49920546","No","75","9 - TRACTOR/SEMI TRAILER","14 - DISABLED IN TRAFFIC LANE","No Data","No Data","41","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","97 - NOT APPLICABLE","2 - PASSENGER/OCCUPANT"
"19005729","OUTSIDE CITY LIMITS","Yes","TARRANT","2022-07-09","K - FATAL INJURY","1744","SATURDAY","32.96698454","-97.35319613","No","45","No Data","70 - WRONG SIDE - NOT PASSING","No Data","No Data","41","1 - MALE","K - FATAL INJURY","96 - NONE","1 - DRIVER"
"19005729","OUTSIDE CITY LIMITS","Yes","TARRANT","2022-07-09","K - FATAL INJURY","1744","SATURDAY","32.96698454","-97.35319613","No","45","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","54","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19005729","OUTSIDE CITY LIMITS","Yes","TARRANT","2022-07-09","K - FATAL INJURY","1744","SATURDAY","32.96698454","-97.35319613","No","45","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","67","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19003749","SAN ANTONIO","Yes","BEXAR","2022-07-10","A - SUSPECTED SERIOUS INJURY","0842","SUNDAY","29.52225851","-98.39442817","No","70","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","No Data","No Data","No Data","60","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19003749","SAN ANTONIO","Yes","BEXAR","2022-07-10","A - SUSPECTED SERIOUS INJURY","0842","SUNDAY","29.52225851","-98.39442817","No","70","No Data","No Data","No Data","No Data","20","1 - MALE","A - SUSPECTED SERIOUS INJURY","98 - OTHER (EXPLAIN IN NARRATIVE)","1 - DRIVER"
"19003749","SAN ANTONIO","Yes","BEXAR","2022-07-10","A - SUSPECTED SERIOUS INJURY","0842","SUNDAY","29.52225851","-98.39442817","No","70","No Data","No Data","No Data","No Data","25","1 - MALE","B - SUSPECTED MINOR INJURY","98 - OTHER (EXPLAIN IN NARRATIVE)","2 - PASSENGER/OCCUPANT"
"19005485","LAREDO","Yes","WEBB","2022-07-10","A - SUSPECTED SERIOUS INJURY","2103","SUNDAY","27.54341538","-99.45235215","No","55","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","42","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","99 - UNKNOWN","1 - DRIVER"
"19005485","LAREDO","Yes","WEBB","2022-07-10","A - SUSPECTED SERIOUS INJURY","2103","SUNDAY","27.54341538","-99.45235215","No","55","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","62","2 - FEMALE","B - SUSPECTED MINOR INJURY","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19005485","LAREDO","Yes","WEBB","2022-07-10","A - SUSPECTED SERIOUS INJURY","2103","SUNDAY","27.54341538","-99.45235215","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","53","1 - MALE","N - NOT INJURED","99 - UNKNOWN","1 - DRIVER"
"19006998","OUTSIDE CITY LIMITS","Yes","SMITH","2022-07-11","A - SUSPECTED SERIOUS INJURY","1512","MONDAY","32.46841923","-95.38323086","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","53","2 - FEMALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19006998","OUTSIDE CITY LIMITS","Yes","SMITH","2022-07-11","A - SUSPECTED SERIOUS INJURY","1512","MONDAY","32.46841923","-95.38323086","No","75","9 - TRACTOR/SEMI TRAILER","20 - DRIVER INATTENTION","No Data","No Data","66","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19006998","OUTSIDE CITY LIMITS","Yes","SMITH","2022-07-11","A - SUSPECTED SERIOUS INJURY","1512","MONDAY","32.46841923","-95.38323086","No","75","No Data","No Data","No Data","No Data","21","2 - FEMALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19006998","OUTSIDE CITY LIMITS","Yes","SMITH","2022-07-11","A - SUSPECTED SERIOUS INJURY","1512","MONDAY","32.46841923","-95.38323086","No","75","No Data","No Data","No Data","No Data","25","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19006998","OUTSIDE CITY LIMITS","Yes","SMITH","2022-07-11","A - SUSPECTED SERIOUS INJURY","1512","MONDAY","32.46841923","-95.38323086","No","75","No Data","No Data","No Data","No Data","11","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19006998","OUTSIDE CITY LIMITS","Yes","SMITH","2022-07-11","A - SUSPECTED SERIOUS INJURY","1512","MONDAY","32.46841923","-95.38323086","No","75","No Data","No Data","No Data","No Data","4","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19015321","OUTSIDE CITY LIMITS","Yes","SAN JACINTO","2022-07-11","A - SUSPECTED SERIOUS INJURY","0006","MONDAY","30.52587864","-94.97905298","No","75","9 - TRACTOR/SEMI TRAILER","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","27","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19053491","HOUSTON","Yes","HARRIS","2022-07-11","A - SUSPECTED SERIOUS INJURY","0553","MONDAY","29.65386091","-95.44583773","No","50","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","22 - FAILED TO CONTROL SPEED","No Data","No Data","39","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19009286","LAREDO","Yes","WEBB","2022-07-12","A - SUSPECTED SERIOUS INJURY","0901","TUESDAY","27.61290537","-99.51491213","No","30","8 - TRUCK TRACTOR (BOBTAIL)","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","51","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19009286","LAREDO","Yes","WEBB","2022-07-12","A - SUSPECTED SERIOUS INJURY","0901","TUESDAY","27.61290537","-99.51491213","No","30","No Data","No Data","No Data","No Data","51","1 - MALE","A - SUSPECTED SERIOUS INJURY","97 - NOT APPLICABLE","5 - DRIVER OF MOTORCYCLE TYPE VEHICLE"
"19011369","OUTSIDE CITY LIMITS","Yes","TAYLOR","2022-07-12","A - SUSPECTED SERIOUS INJURY","0838","TUESDAY","32.37350845","-99.84746552","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","65","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19011369","OUTSIDE CITY LIMITS","Yes","TAYLOR","2022-07-12","A - SUSPECTED SERIOUS INJURY","0838","TUESDAY","32.37350845","-99.84746552","No","65","9 - TRACTOR/SEMI TRAILER","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","67","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19011369","OUTSIDE CITY LIMITS","Yes","TAYLOR","2022-07-12","A - SUSPECTED SERIOUS INJURY","0838","TUESDAY","32.37350845","-99.84746552","No","65","9 - TRACTOR/SEMI TRAILER","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","29","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19020244","OUTSIDE CITY LIMITS","Yes","HIDALGO","2022-07-12","A - SUSPECTED SERIOUS INJURY","1430","TUESDAY","26.53597936","-98.12605086","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","60","1 - MALE","N - NOT INJURED","99 - UNKNOWN","1 - DRIVER"
"19020244","OUTSIDE CITY LIMITS","Yes","HIDALGO","2022-07-12","A - SUSPECTED SERIOUS INJURY","1430","TUESDAY","26.53597936","-98.12605086","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","53","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19020244","OUTSIDE CITY LIMITS","Yes","HIDALGO","2022-07-12","A - SUSPECTED SERIOUS INJURY","1430","TUESDAY","26.53597936","-98.12605086","No","75","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","30","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19020244","OUTSIDE CITY LIMITS","Yes","HIDALGO","2022-07-12","A - SUSPECTED SERIOUS INJURY","1430","TUESDAY","26.53597936","-98.12605086","No","75","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","50","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19027327","OUTSIDE CITY LIMITS","Yes","FAYETTE","2022-07-12","A - SUSPECTED SERIOUS INJURY","1429","TUESDAY","29.86390504","-96.7187511","No","60","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","73","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19027327","OUTSIDE CITY LIMITS","Yes","FAYETTE","2022-07-12","A - SUSPECTED SERIOUS INJURY","1429","TUESDAY","29.86390504","-96.7187511","No","60","No Data","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","36","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19009587","OUTSIDE CITY LIMITS","Yes","RUSK","2022-07-13","A - SUSPECTED SERIOUS INJURY","1130","WEDNESDAY","32.35096724","-94.85972896","No","70","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","12 - DEFECTIVE OR SLICK TIRES","33","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19014733","FORT WORTH","Yes","TARRANT","2022-07-13","A - SUSPECTED SERIOUS INJURY","0220","WEDNESDAY","32.65745668","-97.41708298","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","43","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19014733","FORT WORTH","Yes","TARRANT","2022-07-13","A - SUSPECTED SERIOUS INJURY","0220","WEDNESDAY","32.65745668","-97.41708298","No","65","No Data","71 - WRONG WAY - ONE WAY ROAD","No Data","No Data","40","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19016273","OUTSIDE CITY LIMITS","Yes","AUSTIN","2022-07-13","A - SUSPECTED SERIOUS INJURY","1137","WEDNESDAY","29.66253239","-96.11026728","No","70","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","37","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19016273","OUTSIDE CITY LIMITS","Yes","AUSTIN","2022-07-13","A - SUSPECTED SERIOUS INJURY","1137","WEDNESDAY","29.66253239","-96.11026728","No","70","No Data","66 - TURNED WHEN UNSAFE","No Data","No Data","54","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19019984","OUTSIDE CITY LIMITS","Yes","DIMMIT","2022-07-13","A - SUSPECTED SERIOUS INJURY","1400","WEDNESDAY","28.52911888","-99.83319053","No","75","8 - TRUCK TRACTOR (BOBTAIL)","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","51","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19019984","OUTSIDE CITY LIMITS","Yes","DIMMIT","2022-07-13","A - SUSPECTED SERIOUS INJURY","1400","WEDNESDAY","28.52911888","-99.83319053","No","75","No Data","No Data","No Data","No Data","60","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19031251","OUTSIDE CITY LIMITS","Yes","WILBARGER","2022-07-13","A - SUSPECTED SERIOUS INJURY","1055","WEDNESDAY","34.06548566","-98.99845304","No","75","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","45","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19031251","OUTSIDE CITY LIMITS","Yes","WILBARGER","2022-07-13","A - SUSPECTED SERIOUS INJURY","1055","WEDNESDAY","34.06548566","-98.99845304","No","75","2 - LIGHT TRUCK","No Data","No Data","No Data","38","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19032575","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-07-13","K - FATAL INJURY","1140","WEDNESDAY","30.0518494","-95.62285958","No","65","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","44","1 - MALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19032575","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-07-13","K - FATAL INJURY","1140","WEDNESDAY","30.0518494","-95.62285958","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","47","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19036301","OUTSIDE CITY LIMITS","Yes","GAINES","2022-07-13","K - FATAL INJURY","0800","WEDNESDAY","32.95120334","-102.81409127","No","75","No Data","No Data","No Data","No Data","34","1 - MALE","K - FATAL INJURY","96 - NONE","1 - DRIVER"
"19036301","OUTSIDE CITY LIMITS","Yes","GAINES","2022-07-13","K - FATAL INJURY","0800","WEDNESDAY","32.95120334","-102.81409127","No","75","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","66 - TURNED WHEN UNSAFE","No Data","No Data","54","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","9 - TRACTOR/SEMI TRAILER","48 - IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE)","No Data","No Data","54","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","9 - TRACTOR/SEMI TRAILER","48 - IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE)","No Data","No Data","23","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","9 - TRACTOR/SEMI TRAILER","48 - IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE)","No Data","No Data","53","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","9 - TRACTOR/SEMI TRAILER","22 - FAILED TO CONTROL SPEED","No Data","No Data","38","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","9 - TRACTOR/SEMI TRAILER","22 - FAILED TO CONTROL SPEED","No Data","No Data","45","1 - MALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","9 - TRACTOR/SEMI TRAILER","60 - UNSAFE SPEED","No Data","No Data","70","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","9 - TRACTOR/SEMI TRAILER","22 - FAILED TO CONTROL SPEED","No Data","No Data","36","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19040751","OUTSIDE CITY LIMITS","Yes","REEVES","2022-07-13","A - SUSPECTED SERIOUS INJURY","1613","WEDNESDAY","31.363162","-103.68136392","No","80","No Data","No Data","No Data","No Data","37","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19051694","OUTSIDE CITY LIMITS","Yes","MIDLAND","2022-07-13","A - SUSPECTED SERIOUS INJURY","1215","WEDNESDAY","31.97292941","-102.00350605","No","60","9 - TRACTOR/SEMI TRAILER","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","47","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19051694","OUTSIDE CITY LIMITS","Yes","MIDLAND","2022-07-13","A - SUSPECTED SERIOUS INJURY","1215","WEDNESDAY","31.97292941","-102.00350605","No","60","2 - LIGHT TRUCK","No Data","No Data","No Data","30","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19010683","FORT WORTH","Yes","TARRANT","2022-07-14","A - SUSPECTED SERIOUS INJURY","1337","THURSDAY","32.9855645","-97.2451552","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","59","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19010683","FORT WORTH","Yes","TARRANT","2022-07-14","A - SUSPECTED SERIOUS INJURY","1337","THURSDAY","32.9855645","-97.2451552","No","55","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","28","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","99 - UNKNOWN","1 - DRIVER"
"19017104","LA MARQUE","Yes","GALVESTON","2022-07-14","A - SUSPECTED SERIOUS INJURY","1658","THURSDAY","29.37749999","-95.0067431","No","55","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","22 - FAILED TO CONTROL SPEED","No Data","No Data","42","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19017104","LA MARQUE","Yes","GALVESTON","2022-07-14","A - SUSPECTED SERIOUS INJURY","1658","THURSDAY","29.37749999","-95.0067431","No","55","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","22 - FAILED TO CONTROL SPEED","No Data","No Data","46","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19017104","LA MARQUE","Yes","GALVESTON","2022-07-14","A - SUSPECTED SERIOUS INJURY","1658","THURSDAY","29.37749999","-95.0067431","No","55","No Data","14 - DISABLED IN TRAFFIC LANE","No Data","No Data","27","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19022522","OUTSIDE CITY LIMITS","Yes","PARKER","2022-07-14","A - SUSPECTED SERIOUS INJURY","1814","THURSDAY","32.97945558","-97.78881303","No","60","2 - LIGHT TRUCK","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","21","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19022522","OUTSIDE CITY LIMITS","Yes","PARKER","2022-07-14","A - SUSPECTED SERIOUS INJURY","1814","THURSDAY","32.97945558","-97.78881303","No","60","2 - LIGHT TRUCK","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","21","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19022522","OUTSIDE CITY LIMITS","Yes","PARKER","2022-07-14","A - SUSPECTED SERIOUS INJURY","1814","THURSDAY","32.97945558","-97.78881303","No","60","2 - LIGHT TRUCK","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","17","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19022522","OUTSIDE CITY LIMITS","Yes","PARKER","2022-07-14","A - SUSPECTED SERIOUS INJURY","1814","THURSDAY","32.97945558","-97.78881303","No","60","No Data","No Data","No Data","No Data","20","1 - MALE","N - NOT INJURED","96 - NONE","1 - DRIVER"
"19031908","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-07-14","A - SUSPECTED SERIOUS INJURY","1620","THURSDAY","29.93695105","-95.0311088","No","65","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","No Data","No Data","No Data","24","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19031908","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-07-14","A - SUSPECTED SERIOUS INJURY","1620","THURSDAY","29.93695105","-95.0311088","No","65","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","No Data","No Data","No Data","38","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19031908","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-07-14","A - SUSPECTED SERIOUS INJURY","1620","THURSDAY","29.93695105","-95.0311088","No","65","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","No Data","No Data","No Data","29","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19031908","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-07-14","A - SUSPECTED SERIOUS INJURY","1620","THURSDAY","29.93695105","-95.0311088","No","65","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","23","2 - FEMALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19031908","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-07-14","A - SUSPECTED SERIOUS INJURY","1620","THURSDAY","29.93695105","-95.0311088","No","65","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","0","2 - FEMALE","B - SUSPECTED MINOR INJURY","5 - CHILD SEAT, FACING REAR","2 - PASSENGER/OCCUPANT"
"19011878","BAYTOWN","Yes","HARRIS","2022-07-15","A - SUSPECTED SERIOUS INJURY","1757","FRIDAY","29.79860437","-95.02901977","No","65","No Data","No Data","No Data","No Data","35","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19011878","BAYTOWN","Yes","HARRIS","2022-07-15","A - SUSPECTED SERIOUS INJURY","1757","FRIDAY","29.79860437","-95.02901977","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","29","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19016719","HARLINGEN","Yes","CAMERON","2022-07-15","K - FATAL INJURY","1308","FRIDAY","26.22385807","-97.69758251","No","55","No Data","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","20","1 - MALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19016719","HARLINGEN","Yes","CAMERON","2022-07-15","K - FATAL INJURY","1308","FRIDAY","26.22385807","-97.69758251","No","55","No Data","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","18","2 - FEMALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19016719","HARLINGEN","Yes","CAMERON","2022-07-15","K - FATAL INJURY","1308","FRIDAY","26.22385807","-97.69758251","No","55","4 - BUS (>15)","No Data","No Data","No Data","51","1 - MALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19016719","HARLINGEN","Yes","CAMERON","2022-07-15","K - FATAL INJURY","1308","FRIDAY","26.22385807","-97.69758251","No","55","No Data","No Data","No Data","No Data","26","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19016719","HARLINGEN","Yes","CAMERON","2022-07-15","K - FATAL INJURY","1308","FRIDAY","26.22385807","-97.69758251","No","55","No Data","No Data","No Data","No Data","44","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19016719","HARLINGEN","Yes","CAMERON","2022-07-15","K - FATAL INJURY","1308","FRIDAY","26.22385807","-97.69758251","No","55","No Data","No Data","No Data","No Data","26","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19020430","EL PASO","Yes","EL PASO","2022-07-15","K - FATAL INJURY","1716","FRIDAY","31.71149717","-106.29539272","No","60","No Data","No Data","No Data","No Data","19","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19020430","EL PASO","Yes","EL PASO","2022-07-15","K - FATAL INJURY","1716","FRIDAY","31.71149717","-106.29539272","No","60","No Data","No Data","No Data","No Data","19","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19020430","EL PASO","Yes","EL PASO","2022-07-15","K - FATAL INJURY","1716","FRIDAY","31.71149717","-106.29539272","No","60","No Data","No Data","No Data","No Data","22","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19020430","EL PASO","Yes","EL PASO","2022-07-15","K - FATAL INJURY","1716","FRIDAY","31.71149717","-106.29539272","No","60","No Data","No Data","No Data","No Data","66","1 - MALE","K - FATAL INJURY","97 - NOT APPLICABLE","5 - DRIVER OF MOTORCYCLE TYPE VEHICLE"
"19020430","EL PASO","Yes","EL PASO","2022-07-15","K - FATAL INJURY","1716","FRIDAY","31.71149717","-106.29539272","No","60","No Data","No Data","No Data","No Data","54","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19020430","EL PASO","Yes","EL PASO","2022-07-15","K - FATAL INJURY","1716","FRIDAY","31.71149717","-106.29539272","No","60","No Data","No Data","No Data","No Data","55","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
