,Crash ID,City,Commercial Motor Vehicle Flag,County,Crash Date,Crash Severity,Crash Time,Day of Week,Latitude,Longitude,School Bus Flag,Speed Limit,CMV Vehicle Type,Contributing Factor 1,Possible Vehicle Defect 1,Vehicle Defect 1,Person Age,Person Gender,Person Injury Severity,Person Restraint Used,Person Type
3750,19087258,OUTSIDE CITY LIMITS,True,RED RIVER,2022-08-26,K - FATAL INJURY,11:29,FRIDAY,33.49961968,-95.27096758,False,70,Not CMV,23 - FAILED TO DRIVE IN SINGLE LANE,No Vehicle Defect,No Vehicle Defect,39.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3751,19087258,OUTSIDE CITY LIMITS,True,RED RIVER,2022-08-26,K - FATAL INJURY,11:29,FRIDAY,33.49961968,-95.27096758,False,70,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,35.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3752,19097140,CORPUS CHRISTI,True,NUECES,2022-08-26,A - SUSPECTED SERIOUS INJURY,18:57,FRIDAY,27.69187529,-97.37990265,False,35,4 - BUS (>15),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,32.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3753,19097140,CORPUS CHRISTI,True,NUECES,2022-08-26,A - SUSPECTED SERIOUS INJURY,18:57,FRIDAY,27.69187529,-97.37990265,False,35,Not CMV,98 - OTHER (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,53.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,97 - NOT APPLICABLE,3 - PEDALCYCLIST
3754,19097405,OUTSIDE CITY LIMITS,True,GONZALES,2022-08-26,A - SUSPECTED SERIOUS INJURY,15:20,FRIDAY,29.40701678,-97.24875786,False,60,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,44.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3755,19097405,OUTSIDE CITY LIMITS,True,GONZALES,2022-08-26,A - SUSPECTED SERIOUS INJURY,15:20,FRIDAY,29.40701678,-97.24875786,False,60,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,40.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3756,19097405,OUTSIDE CITY LIMITS,True,GONZALES,2022-08-26,A - SUSPECTED SERIOUS INJURY,15:20,FRIDAY,29.40701678,-97.24875786,False,60,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,23.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3757,19097405,OUTSIDE CITY LIMITS,True,GONZALES,2022-08-26,A - SUSPECTED SERIOUS INJURY,15:20,FRIDAY,29.40701678,-97.24875786,False,60,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,50 - LOAD NOT SECURED,No Vehicle Defect,No Vehicle Defect,46.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3758,19112415,OUTSIDE CITY LIMITS,True,GONZALES,2022-08-26,K - FATAL INJURY,10:39,FRIDAY,29.36337471,-97.34697723,False,70,9 - TRACTOR/SEMI TRAILER,37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,No Vehicle Defect,No Vehicle Defect,23.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3759,19112415,OUTSIDE CITY LIMITS,True,GONZALES,2022-08-26,K - FATAL INJURY,10:39,FRIDAY,29.36337471,-97.34697723,False,70,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,55.0,2 - FEMALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3760,19112415,OUTSIDE CITY LIMITS,True,GONZALES,2022-08-26,K - FATAL INJURY,10:39,FRIDAY,29.36337471,-97.34697723,False,70,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,54.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3761,19089325,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,11:45,SATURDAY,29.70630159,-95.30214613,False,60,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,66.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3762,19089325,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,11:45,SATURDAY,29.70630159,-95.30214613,False,60,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,65.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
3763,19089325,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,11:45,SATURDAY,29.70630159,-95.30214613,False,60,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,59.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3764,19091617,OUTSIDE CITY LIMITS,True,COLORADO,2022-08-27,A - SUSPECTED SERIOUS INJURY,06:23,SATURDAY,29.69204531,-96.54554016,False,75,9 - TRACTOR/SEMI TRAILER,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,24.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3765,19091617,OUTSIDE CITY LIMITS,True,COLORADO,2022-08-27,A - SUSPECTED SERIOUS INJURY,06:23,SATURDAY,29.69204531,-96.54554016,False,75,9 - TRACTOR/SEMI TRAILER,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,27.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3766,19091617,OUTSIDE CITY LIMITS,True,COLORADO,2022-08-27,A - SUSPECTED SERIOUS INJURY,06:23,SATURDAY,29.69204531,-96.54554016,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,47.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3767,19091617,OUTSIDE CITY LIMITS,True,COLORADO,2022-08-27,A - SUSPECTED SERIOUS INJURY,06:23,SATURDAY,29.69204531,-96.54554016,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,9999.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3768,19099275,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,21:30,SATURDAY,29.71779445,-95.35327896,False,35,4 - BUS (>15),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,66.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3769,19099275,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,21:30,SATURDAY,29.71779445,-95.35327896,False,35,Not CMV,98 - OTHER (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,70.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,97 - NOT APPLICABLE,4 - PEDESTRIAN
3770,19101171,OUTSIDE CITY LIMITS,True,WICHITA,2022-08-27,A - SUSPECTED SERIOUS INJURY,11:46,SATURDAY,33.85821889,-98.6374557,False,50,Not CMV,66 - TURNED WHEN UNSAFE,No Vehicle Defect,No Vehicle Defect,83.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3771,19101171,OUTSIDE CITY LIMITS,True,WICHITA,2022-08-27,A - SUSPECTED SERIOUS INJURY,11:46,SATURDAY,33.85821889,-98.6374557,False,50,7 - TRUCK TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,67.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3772,19101171,OUTSIDE CITY LIMITS,True,WICHITA,2022-08-27,A - SUSPECTED SERIOUS INJURY,11:46,SATURDAY,33.85821889,-98.6374557,False,50,7 - TRUCK TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,60.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3773,19102852,OUTSIDE CITY LIMITS,True,HARTLEY,2022-08-27,A - SUSPECTED SERIOUS INJURY,23:52,SATURDAY,35.93534785,-102.42575905,False,75,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,21.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3774,19102852,OUTSIDE CITY LIMITS,True,HARTLEY,2022-08-27,A - SUSPECTED SERIOUS INJURY,23:52,SATURDAY,35.93534785,-102.42575905,False,75,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,37.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3775,19128943,FORT WORTH,True,TARRANT,2022-08-27,A - SUSPECTED SERIOUS INJURY,01:10,SATURDAY,32.82375452,-97.3128679,False,65,7 - TRUCK TRAILER,20 - DRIVER INATTENTION,No Vehicle Defect,No Vehicle Defect,25.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3776,19128943,FORT WORTH,True,TARRANT,2022-08-27,A - SUSPECTED SERIOUS INJURY,01:10,SATURDAY,32.82375452,-97.3128679,False,65,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,58.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3777,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,67 - INTOXICATED - ALCOHOL,No Vehicle Defect,No Vehicle Defect,28.0,1 - MALE,N - NOT INJURED,99 - UNKNOWN,1 - DRIVER
3778,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,25.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3779,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,25.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3780,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,4.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3781,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,6.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
3782,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,11.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
3783,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,4.0,2 - FEMALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3784,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,14.0,2 - FEMALE,C - POSSIBLE INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
3785,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,13.0,2 - FEMALE,N - NOT INJURED,99 - UNKNOWN,2 - PASSENGER/OCCUPANT
3786,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,69.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3787,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,31.0,2 - FEMALE,N - NOT INJURED,96 - NONE,1 - DRIVER
3788,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,36.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3789,19147948,HOUSTON,True,HARRIS,2022-08-27,A - SUSPECTED SERIOUS INJURY,18:30,SATURDAY,29.66620938,-95.3188109,False,35,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,21.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3790,19083090,OUTSIDE CITY LIMITS,True,VAN ZANDT,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:21,SUNDAY,32.53524436,-95.73703814,False,75,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,32.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3791,19083090,OUTSIDE CITY LIMITS,True,VAN ZANDT,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:21,SUNDAY,32.53524436,-95.73703814,False,75,8 - TRUCK TRACTOR (BOBTAIL),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,49.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3792,19085340,OUTSIDE CITY LIMITS,True,DALLAS,2022-08-28,K - FATAL INJURY,03:15,SUNDAY,32.55473729,-96.66243154,False,70,Not CMV,71 - WRONG WAY - ONE WAY ROAD,No Vehicle Defect,No Vehicle Defect,28.0,2 - FEMALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3793,19085340,OUTSIDE CITY LIMITS,True,DALLAS,2022-08-28,K - FATAL INJURY,03:15,SUNDAY,32.55473729,-96.66243154,False,70,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,43.0,1 - MALE,B - SUSPECTED MINOR INJURY,99 - UNKNOWN,1 - DRIVER
3794,19103729,BELLMEAD,True,MCLENNAN,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:44,SUNDAY,31.59637934,-97.10908032,False,55,Not CMV,68 - INTOXICATED - DRUG,No Vehicle Defect,No Vehicle Defect,21.0,1 - MALE,B - SUSPECTED MINOR INJURY,96 - NONE,1 - DRIVER
3795,19103729,BELLMEAD,True,MCLENNAN,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:44,SUNDAY,31.59637934,-97.10908032,False,55,Not CMV,68 - INTOXICATED - DRUG,No Vehicle Defect,No Vehicle Defect,41.0,2 - FEMALE,N - NOT INJURED,96 - NONE,2 - PASSENGER/OCCUPANT
3796,19103729,BELLMEAD,True,MCLENNAN,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:44,SUNDAY,31.59637934,-97.10908032,False,55,Not CMV,68 - INTOXICATED - DRUG,No Vehicle Defect,No Vehicle Defect,57.0,1 - MALE,B - SUSPECTED MINOR INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
3797,19103729,BELLMEAD,True,MCLENNAN,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:44,SUNDAY,31.59637934,-97.10908032,False,55,Not CMV,68 - INTOXICATED - DRUG,No Vehicle Defect,No Vehicle Defect,26.0,1 - MALE,N - NOT INJURED,96 - NONE,2 - PASSENGER/OCCUPANT
3798,19103729,BELLMEAD,True,MCLENNAN,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:44,SUNDAY,31.59637934,-97.10908032,False,55,Not CMV,68 - INTOXICATED - DRUG,No Vehicle Defect,No Vehicle Defect,13.0,1 - MALE,N - NOT INJURED,99 - UNKNOWN,2 - PASSENGER/OCCUPANT
3799,19103729,BELLMEAD,True,MCLENNAN,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:44,SUNDAY,31.59637934,-97.10908032,False,55,Not CMV,68 - INTOXICATED - DRUG,No Vehicle Defect,No Vehicle Defect,2.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
3800,19103729,BELLMEAD,True,MCLENNAN,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:44,SUNDAY,31.59637934,-97.10908032,False,55,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,59.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3801,19107915,OUTSIDE CITY LIMITS,True,GRIMES,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:55,SUNDAY,30.67735006,-95.84783962,False,35,Not CMV,47 - ILL (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,37.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
3802,19107915,OUTSIDE CITY LIMITS,True,GRIMES,2022-08-28,A - SUSPECTED SERIOUS INJURY,06:55,SUNDAY,30.67735006,-95.84783962,False,35,7 - TRUCK TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,28.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3803,19095109,OUTSIDE CITY LIMITS,True,LUBBOCK,2022-08-29,A - SUSPECTED SERIOUS INJURY,18:40,MONDAY,33.64867036,-101.72949551,False,75,9 - TRACTOR/SEMI TRAILER,55 - PARKED IN TRAFFIC LANE,No Vehicle Defect,No Vehicle Defect,44.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3804,19095109,OUTSIDE CITY LIMITS,True,LUBBOCK,2022-08-29,A - SUSPECTED SERIOUS INJURY,18:40,MONDAY,33.64867036,-101.72949551,False,75,Not CMV,48 - IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,49.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3805,19095109,OUTSIDE CITY LIMITS,True,LUBBOCK,2022-08-29,A - SUSPECTED SERIOUS INJURY,18:40,MONDAY,33.64867036,-101.72949551,False,75,Not CMV,14 - DISABLED IN TRAFFIC LANE,No Vehicle Defect,No Vehicle Defect,27.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3806,19099105,OUTSIDE CITY LIMITS,True,SMITH,2022-08-29,K - FATAL INJURY,09:35,MONDAY,32.28481675,-95.25011876,False,55,Not CMV,35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN,No Vehicle Defect,No Vehicle Defect,94.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3807,19099105,OUTSIDE CITY LIMITS,True,SMITH,2022-08-29,K - FATAL INJURY,09:35,MONDAY,32.28481675,-95.25011876,False,55,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,66.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3808,19099105,OUTSIDE CITY LIMITS,True,SMITH,2022-08-29,K - FATAL INJURY,09:35,MONDAY,32.28481675,-95.25011876,False,55,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,40.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3809,19099105,OUTSIDE CITY LIMITS,True,SMITH,2022-08-29,K - FATAL INJURY,09:35,MONDAY,32.28481675,-95.25011876,False,55,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,25.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3810,19096327,MESQUITE,True,DALLAS,2022-08-30,K - FATAL INJURY,21:10,TUESDAY,32.74842083,-96.61374788,False,70,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,61.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3811,19096327,MESQUITE,True,DALLAS,2022-08-30,K - FATAL INJURY,21:10,TUESDAY,32.74842083,-96.61374788,False,70,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,50.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3812,19097149,OUTSIDE CITY LIMITS,True,BELL,2022-08-30,K - FATAL INJURY,15:16,TUESDAY,31.10244784,-97.49554668,False,55,99 - UNKNOWN HEAVY TRUCK,41 - FAULTY EVASIVE ACTION,12 - DEFECTIVE OR SLICK TIRES,No Vehicle Defect,42.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3813,19097149,OUTSIDE CITY LIMITS,True,BELL,2022-08-30,K - FATAL INJURY,15:16,TUESDAY,31.10244784,-97.49554668,False,55,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,27.0,1 - MALE,K - FATAL INJURY,96 - NONE,1 - DRIVER
3814,19097149,OUTSIDE CITY LIMITS,True,BELL,2022-08-30,K - FATAL INJURY,15:16,TUESDAY,31.10244784,-97.49554668,False,55,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,21.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,99 - UNKNOWN,2 - PASSENGER/OCCUPANT
3815,19097177,CHANDLER,True,HENDERSON,2022-08-30,A - SUSPECTED SERIOUS INJURY,16:57,TUESDAY,32.30754455,-95.48365044,False,45,8 - TRUCK TRACTOR (BOBTAIL),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,32.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3816,19097177,CHANDLER,True,HENDERSON,2022-08-30,A - SUSPECTED SERIOUS INJURY,16:57,TUESDAY,32.30754455,-95.48365044,False,45,8 - TRUCK TRACTOR (BOBTAIL),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,33.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3817,19097177,CHANDLER,True,HENDERSON,2022-08-30,A - SUSPECTED SERIOUS INJURY,16:57,TUESDAY,32.30754455,-95.48365044,False,45,Not CMV,33 - FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,No Vehicle Defect,No Vehicle Defect,39.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,97 - NOT APPLICABLE,5 - DRIVER OF MOTORCYCLE TYPE VEHICLE
3818,19108079,OUTSIDE CITY LIMITS,True,SMITH,2022-08-30,K - FATAL INJURY,11:59,TUESDAY,32.50866746,-95.44101432,False,75,Not CMV,70 - WRONG SIDE - NOT PASSING,No Vehicle Defect,No Vehicle Defect,51.0,2 - FEMALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3819,19108079,OUTSIDE CITY LIMITS,True,SMITH,2022-08-30,K - FATAL INJURY,11:59,TUESDAY,32.50866746,-95.44101432,False,75,98 - OTHER (EXPLAIN IN NARRATIVE),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,22.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3820,19108079,OUTSIDE CITY LIMITS,True,SMITH,2022-08-30,K - FATAL INJURY,11:59,TUESDAY,32.50866746,-95.44101432,False,75,98 - OTHER (EXPLAIN IN NARRATIVE),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,45.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
3821,19109822,OUTSIDE CITY LIMITS,True,UPSHUR,2022-08-30,A - SUSPECTED SERIOUS INJURY,20:35,TUESDAY,32.65882436,-94.93771307,False,65,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,34.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
3822,19109822,OUTSIDE CITY LIMITS,True,UPSHUR,2022-08-30,A - SUSPECTED SERIOUS INJURY,20:35,TUESDAY,32.65882436,-94.93771307,False,65,Not CMV,23 - FAILED TO DRIVE IN SINGLE LANE,No Vehicle Defect,No Vehicle Defect,66.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,97 - NOT APPLICABLE,5 - DRIVER OF MOTORCYCLE TYPE VEHICLE
3823,19111159,OUTSIDE CITY LIMITS,True,REEVES,2022-08-30,K - FATAL INJURY,05:30,TUESDAY,31.66116305,-103.63177126,False,65,9 - TRACTOR/SEMI TRAILER,23 - FAILED TO DRIVE IN SINGLE LANE,No Vehicle Defect,No Vehicle Defect,56.0,1 - MALE,K - FATAL INJURY,99 - UNKNOWN,1 - DRIVER
3824,19111159,OUTSIDE CITY LIMITS,True,REEVES,2022-08-30,K - FATAL INJURY,05:30,TUESDAY,31.66116305,-103.63177126,False,65,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,74.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3825,19088444,OUTSIDE CITY LIMITS,True,HARDIN,2022-08-31,A - SUSPECTED SERIOUS INJURY,12:30,WEDNESDAY,30.31811984,-94.35303117,False,75,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,58.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
3826,19088444,OUTSIDE CITY LIMITS,True,HARDIN,2022-08-31,A - SUSPECTED SERIOUS INJURY,12:30,WEDNESDAY,30.31811984,-94.35303117,False,75,Not CMV,22 - FAILED TO CONTROL SPEED,12 - DEFECTIVE OR SLICK TIRES,No Vehicle Defect,24.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
